fighter,fight_url,event_date,career_fights_before,career_wins,career_losses,career_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,career_win_by_ko,career_win_by_sub,career_win_by_dec,avg_scorecard_margin,career_avg_kd,career_avg_sig_str_landed,career_avg_sig_str_att,career_avg_sig_str_pct,career_avg_total_str_landed,career_avg_total_str_att,career_avg_td_landed,career_avg_td_att,career_avg_td_pct,career_avg_sub_att,career_avg_reversals,career_avg_ctrl_seconds,career_avg_head_landed,career_avg_head_att,career_avg_body_landed,career_avg_body_att,career_avg_leg_landed,career_avg_leg_att,career_avg_distance_landed,career_avg_distance_att,career_avg_clinch_landed,career_avg_clinch_att,career_avg_ground_landed,career_avg_ground_att,weight_class,std_career_avg_kd,std_career_avg_sig_str_landed,std_career_avg_sig_str_att,std_career_avg_sig_str_pct,std_career_avg_total_str_landed,std_career_avg_total_str_att,std_career_avg_td_landed,std_career_avg_td_att,std_career_avg_td_pct,std_career_avg_sub_att,std_career_avg_reversals,std_career_avg_ctrl_seconds,std_career_avg_head_landed,std_career_avg_head_att,std_career_avg_body_landed,std_career_avg_body_att,std_career_avg_leg_landed,std_career_avg_leg_att,std_career_avg_distance_landed,std_career_avg_distance_att,std_career_avg_clinch_landed,std_career_avg_clinch_att,std_career_avg_ground_landed,std_career_avg_ground_att,career_style,height_cms,reach_cms,age,fighter_rank_wc,fighter_rank_pfp
Anthony Johnson,http://www.ufcstats.com/fight-details/f47a32ec7dfda660,2015-01-24,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,30.89,3.0,3.0
Anthony Johnson,http://www.ufcstats.com/fight-details/530fb0d1a26fc57a,2015-05-23,1,1,0,0,1,0,1,1,0,0,,1.0,30.0,47.0,0.63,38.0,56.0,0.0,0.0,,0.0,0.0,32.0,29.0,45.0,0.0,0.0,1.0,2.0,9.0,21.0,4.0,5.0,17.0,21.0,Ufc Light Heavyweight Title,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,31.21,1.0,2.0
Anthony Johnson,http://www.ufcstats.com/fight-details/e0f8e1e8cbdd63da,2015-09-05,2,1,1,1,0,1,1,1,0,0,,1.0,20.5,36.5,0.525,25.0,41.5,0.0,0.0,,0.0,0.0,16.5,19.0,34.5,0.5,0.5,1.0,1.5,8.0,20.0,4.0,6.0,8.5,10.5,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,31.5,1.0,3.0
Anthony Johnson,http://www.ufcstats.com/fight-details/4c7390e4d169f6ff,2016-01-30,3,2,1,1,1,0,1,2,0,0,,0.6666666666666666,19.666666666666668,33.666666666666664,0.5633333333333334,26.666666666666668,41.333333333333336,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,77.0,16.0,29.333333333333332,1.0,1.0,2.6666666666666665,3.3333333333333335,8.0,18.0,5.666666666666667,7.666666666666667,6.0,8.0,Light Heavyweight,2.0973630877814546,0.6584860056684384,0.10103608613854585,0.771591766711526,0.7905501979362284,0.2588526226395904,0.5684614302311917,-0.27309792143807005,2.0454962734707167,-0.6824219125686428,-0.47825841841126027,0.9314520367157668,1.4265755034535794,0.4731297578469114,-1.107482996972652,-1.293099611577231,0.01009467834431693,0.05178716279670884,-0.6330932715991462,-0.7307852392136858,1.456435410874133,1.4637020497876303,2.0241492085982196,1.8148069240401685,Wrestler,187.96,198.12,31.9,2.0,2.0
Anthony Johnson,http://www.ufcstats.com/fight-details/c0329bd8d3b302c6,2016-08-20,4,3,1,1,2,0,2,3,0,0,,0.5,17.5,28.5,0.6325,23.25,34.75,0.5,0.5,1.0,0.0,0.0,76.0,14.75,25.25,0.75,0.75,2.0,2.5,6.0,13.5,4.25,5.75,7.25,9.25,Light Heavyweight,1.3009650344950978,0.2670398469163538,-0.3601677293808532,1.6245907381747768,0.30474145077840104,-0.3069194303468292,0.22680401385415522,-0.44335469582970033,2.0454962734707167,-0.6824219125686428,-0.47825841841126027,0.902551685194542,1.1266642412063854,0.05263054325462702,-1.2267591582944695,-1.383227018140374,-0.3234717911327637,-0.2953559182581476,-1.0289513882010854,-1.1533895516168373,0.75956291615842,0.7426316499043343,2.6758306508064256,2.266448379227982,Striker,187.96,198.12,32.46,1.0,1.0
Anthony Johnson,http://www.ufcstats.com/fight-details/ea8eaf881d38713e,2017-04-08,5,4,1,1,3,0,3,4,0,0,,0.6,14.8,24.4,0.606,19.4,29.4,0.4,0.4,1.0,0.0,0.0,61.0,12.6,21.8,0.6,0.6,1.6,2.0,5.2,12.0,3.4,4.6,6.2,7.8,Ufc Light Heavyweight Title,1.9479231846189629,-0.5576594878849481,-1.1927112710726664,1.2680029794734005,-0.6350213096173634,-1.4879292734270935,0.6119405291966363,-0.33899228813224674,2.9845215211751017,-0.7506071445439979,-0.3870545783782026,0.62174944464194,0.9792438041986237,-0.08013343911231387,-1.637762879353276,-1.7841444336059549,-0.852374692184372,-0.7896341369075012,-1.5750509497173784,-1.7906915642390064,0.8329967012221652,0.9240530876938527,2.2131690218827877,1.892585877942153,Wrestler,187.96,198.12,33.09,1.0,1.0
Anthony Perosh,http://www.ufcstats.com/fight-details/0fa31c9f7495810b,2015-05-09,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,190.5,42.59,,
Anthony Perosh,http://www.ufcstats.com/fight-details/1dfbdd569585812f,2015-11-14,1,0,1,0,0,1,0,0,0,0,,0.0,3.0,5.0,0.6,3.0,5.0,0.0,0.0,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,190.5,43.11,,
Anthony Pettis,http://www.ufcstats.com/fight-details/39e6cba2480c6d82,2015-03-14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ufc Lightweight Title,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,28.13,0.0,5.0
Anthony Pettis,http://www.ufcstats.com/fight-details/3ce6f9eb59a1e149,2016-01-17,1,0,1,1,0,1,0,0,0,0,-15.0,0.0,19.0,60.0,0.31,24.0,65.0,0.0,0.0,,0.0,0.0,0.0,15.0,54.0,3.0,5.0,1.0,1.0,19.0,58.0,0.0,2.0,0.0,0.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,28.97,1.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/8b52a32f3644f493,2016-04-23,2,0,2,1,0,2,0,0,0,0,-9.0,0.0,15.0,41.5,0.39,29.5,56.0,0.0,0.0,,0.0,0.0,0.0,9.0,33.5,5.0,7.0,1.0,1.0,13.5,37.5,1.5,4.0,0.0,0.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,29.24,3.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/51d3be5e8aee5cd9,2016-08-27,3,0,3,1,0,3,0,0,0,0,-7.666666666666667,0.0,14.666666666666666,39.0,0.39666666666666667,24.333333333333332,48.666666666666664,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,9.333333333333334,32.333333333333336,3.3333333333333335,4.666666666666667,2.0,2.0,13.666666666666666,36.333333333333336,1.0,2.6666666666666665,0.0,0.0,Featherweight,-0.7929114890939964,-0.39210798452256235,0.0832175823615005,-0.6708071939597314,0.1691017749875962,0.27703087763148904,-0.9571546489539157,-0.822068863746606,-1.5063537148113304,-0.6707914336576832,-0.4744093761459106,-1.193470183420239,-0.14803832070402048,0.3917334348698486,-0.15501253529995218,-0.2831466686782185,-0.5929679737747774,-0.7957542607721747,0.11444542687350029,0.3041394131513643,-0.4837440310324408,0.12956959499925116,-0.8794740578403244,-0.9344321883370894,Striker,177.8,182.88,29.58,7.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/977a758d869f9e7a,2016-12-10,4,1,3,1,1,0,1,0,1,0,-7.666666666666667,0.0,17.25,40.0,0.4425,28.5,51.75,0.0,0.25,0.0,0.0,0.5,34.0,11.5,32.75,4.25,5.75,1.5,1.5,12.25,30.0,0.75,2.0,4.25,8.0,Ufc Interim Featherweight Title,-0.5000000000000001,-0.9201579878115085,-1.2941646754701088,-0.011539254548514817,1.2510785393730741,1.4459585125101264,-0.8660254037844386,-0.5533462935144909,-1.140646864203468,-0.5000000000000001,1.4756328971427513,0.831994313173667,0.7622171465072678,-0.20424813135996459,-0.14510644098282013,-0.1884016994665891,-0.8196567083307121,-0.9463183881728905,-0.9349500495027453,-1.269539598445187,-1.1248668637836607,0.09449576691874323,0.8173363987668592,0.952018715350771,Striker,177.8,182.88,29.87,5.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/1f49b59e4058568f,2017-07-08,5,1,4,2,0,1,1,0,1,0,-7.666666666666667,0.0,17.6,43.2,0.42000000000000004,26.6,52.6,0.0,0.4,0.0,0.0,0.4,27.4,11.0,33.4,4.2,7.2,2.4,2.6,13.6,35.2,0.6,1.6,3.4,6.4,Lightweight,-0.8376820408314325,0.10201999369914205,0.48418253627380303,-0.5546339821270806,0.6224294855593886,0.7661069122394051,-1.034795664512738,-0.748702815408439,-1.5542708837428336,-0.7564138386522528,3.3395026179241087,-0.5789610263580958,0.2441050154307665,0.5793889184429378,0.20775942182356197,0.5220958814003817,-0.38299533998816093,-0.5151505636191964,0.15672067718674265,0.34387770923089134,-0.8836119944770383,-0.6005574381758841,0.6130747558241185,1.0996854533550808,Striker,177.8,182.88,30.44,6.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/b55605791a4d72b9,2017-11-11,6,2,4,2,1,0,1,0,1,1,-3.5,0.0,20.666666666666668,44.833333333333336,0.46166666666666667,28.166666666666668,52.666666666666664,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,22.833333333333332,12.666666666666666,33.333333333333336,5.833333333333333,9.166666666666666,2.1666666666666665,2.3333333333333335,16.5,37.166666666666664,1.3333333333333333,2.3333333333333335,2.8333333333333335,5.333333333333333,Lightweight,-0.8376820408314325,0.6090979318642421,0.613620767907251,-0.09202136465174884,0.8429116056839602,0.7714760961364846,-1.034795664512738,-0.8128479013712435,-1.5542708837428336,-0.7564138386522528,2.7091321828668686,-0.6898658638022415,0.632549395099293,0.5728573714117718,1.007860701401111,1.1626271159450232,-0.4875782945414972,-0.6127825336245817,0.6725381554826139,0.5036895888773703,-0.44767497165533315,-0.27265150641885116,0.32884785714770576,0.7355146594901082,Striker,177.8,182.88,30.79,13.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/d3f26e0fbf694375,2018-07-07,7,2,5,2,0,1,1,0,1,1,-3.5,0.0,20.285714285714285,42.714285714285715,0.48142857142857143,27.142857142857142,49.857142857142854,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,24.428571428571427,12.857142857142858,32.0,5.285714285714286,8.428571428571429,2.142857142857143,2.2857142857142856,16.571428571428573,36.0,1.2857142857142858,2.142857142857143,2.4285714285714284,4.571428571428571,Lightweight,-0.8376820408314325,0.5461068836449747,0.44569070062770466,0.12738919106512292,0.6988275454201821,0.5452033461881187,-1.034795664512738,-0.8586658199161038,-1.5542708837428336,-0.06904041885936957,3.6096613758057825,-0.6511243408160174,0.676943038489982,0.4422264307884446,0.7396051703474138,0.9222340376050249,-0.49825002459796003,-0.6302168139826864,0.6852430194800494,0.40888593145996743,-0.4759825705398594,-0.35782187830379486,0.1258286438074107,0.4753926638722708,Striker,177.8,182.88,31.44,12.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/8f6dda53ea3b09c7,2018-10-06,8,3,5,2,1,0,1,0,2,1,-3.5,0.0,18.625,39.5,0.4725,25.125,46.25,0.0,0.25,0.0,0.125,0.375,28.5,11.5,29.25,5.0,7.875,2.125,2.375,15.125,33.25,1.25,2.0,2.25,4.25,Lightweight,-0.8376820408314325,0.27150528281410735,0.190965317675584,0.028257915891837213,0.4148479150165737,0.2546921460425476,-1.034795664512738,-0.893029258824749,-1.5542708837428336,-0.15496209633347993,3.1031137047776434,-0.5522467224481921,0.3606383293313245,0.17280011575283263,0.599645762841137,0.7419392288500257,-0.5062538221403072,-0.5975275383112403,0.4279695235319853,0.18542016754751753,-0.49721326970325413,-0.4216996572175026,0.03626134380433952,0.36565369697099576,Striker,177.8,182.88,31.69,8.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/56ae02578b1163ee,2019-03-23,9,3,6,2,0,1,1,0,2,1,-3.5,0.0,18.555555555555557,40.55555555555556,0.45999999999999996,24.333333333333332,46.55555555555556,0.0,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,25.333333333333332,11.11111111111111,29.88888888888889,5.111111111111111,7.888888888888889,2.3333333333333335,2.7777777777777777,15.444444444444445,34.888888888888886,1.1111111111111112,1.8888888888888888,2.0,3.7777777777777777,Welterweight,-0.932850729649274,0.5318775730364955,0.49716135405116363,-0.017811033199073723,0.4550759475726799,0.4696042419264881,-0.9751251196512901,-0.8441395148642207,-1.5931878670719946,-0.13852576648927628,3.7417063541735405,-0.5671843974286248,0.4402460836712292,0.3944634824364831,0.993165272662769,1.1152177984979486,-0.35812491406222907,-0.38921961799784016,0.7018508857551656,0.5028784073850843,-0.5495110838723758,-0.4632489418101711,-0.05355569684369056,0.21666449067962032,Striker,177.8,182.88,32.15,8.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/f2ce79565c0820dd,2019-08-17,10,4,6,2,1,0,1,1,2,1,-3.5,0.0,17.9,39.0,0.4619999999999999,23.1,44.4,0.0,0.2,0.0,0.1,0.3,22.8,10.1,27.7,5.0,7.9,2.8,3.4,15.1,33.9,1.0,1.7,1.8,3.4,Welterweight,-0.932850729649274,0.40528808119110576,0.35916932526016326,0.00565846433070741,0.2753033945539414,0.281543494757554,-0.9751251196512901,-0.868471153442042,-1.5931878670719946,-0.1926434960470945,3.3130046142596585,-0.6289509019474809,0.17066383690623982,0.15362779079482247,0.9328578008986246,1.1193953961109944,-0.128132138956633,-0.13345892440368606,0.6365707094962956,0.4185254555815493,-0.6228089201975872,-0.5542327538204015,-0.14599377227685062,0.09464021170584809,Striker,177.8,182.88,32.55,7.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/32a8f38bd1d46e3e,2020-01-18,11,4,7,2,0,1,1,1,2,1,-4.2,0.0,17.545454545454547,38.27272727272727,0.4609090909090909,23.09090909090909,44.09090909090909,0.0,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,20.727272727272727,10.0,27.181818181818183,4.7272727272727275,7.363636363636363,2.8181818181818183,3.727272727272727,14.545454545454545,33.0,1.3636363636363635,2.1818181818181817,1.6363636363636365,3.090909090909091,Lightweight,-0.8376820408314325,0.09300082088592879,0.09370653509386527,-0.10043250315130069,0.12858365363626667,0.08080380392121117,-1.034795664512738,-0.9586321876503445,-1.5542708837428336,0.11842505926596229,2.13606815099665,-0.7410130847867679,0.011038387629650497,-0.029826286464032414,0.4660481465851456,0.575391238357871,-0.19556095390555814,-0.10243359950552204,0.3248868770073401,0.16510509810093119,-0.4296610450924528,-0.3404006658727837,-0.2715244689334872,-0.03007166852148138,Striker,177.8,182.88,32.97,11.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/b9abcce29378e5cc,2020-05-09,12,4,8,2,0,2,1,1,2,1,-4.2,0.0,17.75,38.5,0.4624999999999999,23.166666666666668,44.166666666666664,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,19.0,10.083333333333334,27.416666666666668,5.0,7.583333333333333,2.6666666666666665,3.5,14.75,33.416666666666664,1.4166666666666667,2.1666666666666665,1.5833333333333333,2.9166666666666665,Welterweight,-0.932850729649274,0.37632268898919496,0.31481474457734177,0.011525838713152856,0.28502082985225163,0.26118640356916417,-0.9751251196512901,-0.9049686113087743,-1.5931878670719946,0.13206288129981494,2.6699520043888354,-0.7216006587257652,0.16622017349802595,0.12245362766354177,0.9328578008986246,1.000333864139187,-0.19384436041537476,-0.09235452721891127,0.5702376271687342,0.37729676565510223,-0.3479420339780447,-0.32944921826571477,-0.2461350206627741,-0.061479086392948766,Striker,177.8,182.88,33.28,15.0,15.0
Anthony Pettis,http://www.ufcstats.com/fight-details/1c4602efe5587902,2020-12-19,13,5,8,2,1,0,1,1,2,2,-3.0,0.0,17.53846153846154,37.61538461538461,0.4692307692307691,23.0,43.46153846153846,0.0,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,17.53846153846154,9.846153846153847,26.307692307692307,4.923076923076923,7.615384615384615,2.769230769230769,3.6923076923076925,14.615384615384615,32.76923076923077,1.3076923076923077,2.0,1.6153846153846154,2.8461538461538463,Welterweight,-0.932850729649274,0.33547405896085913,0.2363412556769651,0.09050972463068736,0.2607272416064759,0.19966772140644798,-0.9751251196512901,-0.9190060951036712,-1.5931878670719946,0.06961934719464014,2.422624077515442,-0.7572351805635668,0.10298342499651744,0.00043710681033789123,0.8911064742926785,1.0123846264845116,-0.14329649775480413,-0.013307609555882798,0.5447249031965951,0.32207000593930457,-0.4198302965277712,-0.40972905239238855,-0.23132122652284454,-0.08425511131452382,Striker,177.8,182.88,33.89,12.0,15.0
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/0eac602503b48b1a,2015-03-21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,182.88,185.42,25.27,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/318449b3f9346566,2016-01-30,1,0,1,0,0,1,0,0,0,0,,0.0,9.0,25.0,0.36,19.0,35.0,0.0,2.0,0.0,0.0,0.0,108.0,5.0,21.0,1.0,1.0,3.0,3.0,9.0,25.0,0.0,0.0,0.0,0.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,182.88,185.42,26.14,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/8156479490877d08,2017-01-15,2,1,1,0,1,0,1,0,1,0,,0.0,7.5,22.0,0.33499999999999996,13.5,28.5,0.5,4.0,0.08,0.0,0.0,133.5,4.5,17.5,1.5,2.5,1.5,2.0,5.5,18.5,2.0,3.5,0.0,0.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,182.88,185.42,27.1,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/eafda776967c6444,2017-06-25,3,2,1,0,2,0,2,0,1,1,9.0,0.0,8.333333333333334,21.666666666666668,0.37999999999999995,19.666666666666668,34.666666666666664,0.6666666666666666,3.3333333333333335,0.22,0.0,0.0,173.66666666666666,5.333333333333333,17.333333333333332,2.0,3.0,1.0,1.3333333333333333,4.333333333333333,15.0,2.0,3.6666666666666665,2.0,3.0,Lightweight,-0.8376820408314325,-1.4302372542345303,-1.2222888440365516,-0.9987420949034004,-0.35332117371531113,-0.6782035560750795,0.43607367902402605,2.073680966954957,-0.7296427411262884,-0.7564138386522528,-0.44271999241933024,2.97323186929819,-1.0766058754422243,-0.9947139160681527,-0.8699280159747698,-0.8458182805085145,-1.0104930673081784,-0.9789024211447769,-1.4915236787471902,-1.2975799020532863,-0.05136858727196464,0.32354109677575416,-0.08913287619996027,-0.06110895208951877,Wrestler,182.88,185.42,27.54,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/52e4f12eaeffd142,2017-09-16,4,3,1,0,3,0,3,0,1,2,6.0,0.0,11.5,30.75,0.375,20.25,40.75,0.5,2.75,0.165,0.0,0.0,130.25,7.75,25.5,2.25,3.25,1.5,2.0,8.5,25.75,1.5,2.75,1.5,2.25,Lightweight,-0.8376820408314325,-0.9066241659118726,-0.5024537803607443,-1.0542556090004398,-0.2712267672859495,-0.1882655254665415,0.0683563431398351,1.512411464780418,-0.9357997767804247,-0.7564138386522528,-0.44271999241933024,1.9188263892179003,-0.5133615249228605,-0.1945994047502746,-0.7474635344067775,-0.7643948184901278,-0.7863867361224579,-0.7348224961313135,-0.750406612230134,-0.4240319158500731,-0.34859837555949097,-0.08634131792053701,-0.33992131620855986,-0.31716654152582746,Wrestler,182.88,185.42,27.76,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/d2b5ce5548b71668,2018-04-21,5,3,2,0,0,1,3,0,1,2,3.0,0.0,10.8,29.2,0.368,18.6,38.2,0.4,2.2,0.165,0.0,0.0,115.4,7.4,24.2,2.0,3.0,1.4,2.0,8.0,24.8,1.6,2.6,1.2,1.8,Welterweight,-0.932850729649274,-0.9657404830326853,-0.5101804561231381,-1.0974079195690345,-0.3806234880819975,-0.2593734996768016,0.01912767594668302,1.3213763185618865,-0.9964677108949138,-0.6797030620674588,-0.5453110449652812,1.6287773816496551,-0.549209635224446,-0.23146481259158896,-0.695443936733279,-0.7229251512422318,-0.8181104642734216,-0.7089204849905327,-0.7090432462913789,-0.3577112582060383,-0.22700060404144595,-0.12072164953636262,-0.4233079985763309,-0.42216849924189315,Mixed,182.88,185.42,28.36,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/68ba4aca75b02496,2018-10-06,6,4,2,0,1,0,3,0,1,3,4.5,0.0,11.5,31.166666666666668,0.3666666666666667,19.333333333333332,40.0,0.3333333333333333,1.8333333333333333,0.165,0.0,0.0,96.16666666666667,8.0,26.333333333333332,2.0,2.8333333333333335,1.5,2.0,8.833333333333334,26.666666666666668,1.6666666666666667,3.0,1.0,1.5,Welterweight,-0.932850729649274,-0.8305686527571003,-0.3357191054373734,-1.1130542512555552,-0.2737316998005856,-0.1023330819377953,-0.14658112331964593,0.9199042820278326,-0.9964677108949138,-0.6797030620674588,-0.5453110449652812,1.1598395776051817,-0.38923775252873805,0.003258298043937965,-0.695443936733279,-0.7855891154379196,-0.7688262981793652,-0.7089204849905327,-0.5511073359876612,-0.1984832143521741,-0.18302190224631917,0.0719499523676546,-0.5157460740094909,-0.5190701325445947,Striker,182.88,185.42,28.82,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/60cc0ac9ace28324,2018-12-01,7,5,2,0,2,0,3,1,1,3,4.5,0.0,11.428571428571429,32.42857142857143,0.35285714285714287,18.142857142857142,40.0,0.2857142857142857,1.5714285714285714,0.165,0.0,0.0,84.57142857142857,8.142857142857142,28.0,1.8571428571428572,2.5714285714285716,1.4285714285714286,1.8571428571428572,9.142857142857142,28.571428571428573,1.4285714285714286,2.5714285714285716,0.8571428571428571,1.2857142857142858,Welterweight,-0.932850729649274,-0.8443616966627723,-0.22377659228549046,-1.2751055437230963,-0.4472573301275534,-0.1023330819377953,-0.26494455136702366,0.6331385416463658,-0.9964677108949138,-0.6797030620674588,-0.5453110449652812,0.8771301067341013,-0.3511492090297601,0.18663572822794355,-0.7729821147157505,-0.8840610591740007,-0.804029273960834,-0.7676410523973537,-0.49244542644628053,-0.03600561858292492,-0.340088694371772,-0.13448390681522093,-0.5817732707474624,-0.5882855849036671,Striker,182.88,185.42,28.97,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/51808d929c84b8ae,2019-03-09,8,6,2,0,3,0,3,1,2,3,4.5,0.0,10.75,31.625,0.3375,17.375,39.0,0.25,1.375,0.165,0.0,0.125,81.625,7.5,27.25,1.625,2.25,1.625,2.125,8.75,28.25,1.25,2.25,0.75,1.125,Welterweight,-0.932850729649274,-0.9753956137666558,-0.29506073981145375,-1.455317756898206,-0.5591813616884477,-0.18957775845946562,-0.3537171224025569,0.41806423636026574,-0.9964677108949138,-0.6797030620674588,1.0623204797117771,0.8052917144953002,-0.5225476547751614,0.10411588464514109,-0.8989816539372669,-1.0049129901228275,-0.7072210905617948,-0.6575399885095642,-0.5669009270180331,-0.06342371286898585,-0.45788878846586173,-0.28930930120237774,-0.631293668300941,-0.6401971741729715,Striker,182.88,185.42,29.24,10.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/5fcf65d4de66c970,2019-06-29,9,7,2,0,4,0,4,1,2,4,5.4,0.0,11.11111111111111,31.333333333333332,0.35333333333333333,19.0,39.888888888888886,0.2222222222222222,1.2222222222222223,0.165,0.0,0.2222222222222222,83.33333333333333,7.222222222222222,26.22222222222222,1.5555555555555556,2.111111111111111,2.3333333333333335,3.0,9.333333333333334,28.333333333333332,1.1111111111111112,2.0,0.6666666666666666,1.0,Welterweight,-0.932850729649274,-0.9056641140213144,-0.32093424520976643,-1.2695175681207673,-0.3223188762921364,-0.11202693488464784,-0.422762455430194,0.25078422113774357,-0.9964677108949138,-0.6797030620674588,2.3127005544606,0.8469434691872919,-0.5966087115787299,-0.008966863968329021,-0.9366738237898573,-1.0571329602859008,-0.35812491406222907,-0.29787651314278507,-0.45634578980543056,-0.0563153180540813,-0.5495110838723758,-0.40972905239238855,-0.6698095330647578,-0.6805728547157638,Striker,182.88,185.42,29.55,15.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/1317d7cd79495a0e,2019-11-09,10,7,3,0,0,1,4,1,2,4,4.166666666666667,0.0,10.3,29.7,0.338,18.0,38.0,0.2,1.1,0.165,0.0,0.2,78.0,6.7,24.8,1.4,2.1,2.2,2.8,8.6,26.9,1.1,1.9,0.6,0.9,Welterweight,-0.932850729649274,-1.062291790372389,-0.46582587544031656,-1.4494503825157607,-0.4680804057667895,-0.27682243498113596,-0.4779987218523035,0.11696020895972571,-0.9964677108949138,-0.6797030620674588,2.0268993945180123,0.7169087228318054,-0.7358434983694386,-0.16544893772534683,-1.0211042842596598,-1.0613105578989468,-0.4238371355209708,-0.38008530751233466,-0.5953293908727023,-0.1785797088704413,-0.5568408675048969,-0.4578969528683929,-0.700622224875811,-0.7128733991499976,Mixed,182.88,185.42,29.91,15.0,
Anthony Rocco Martin,http://www.ufcstats.com/fight-details/8bede5047e97d602,2020-06-06,11,8,3,0,1,0,4,1,2,5,4.285714285714286,0.0,10.454545454545455,29.90909090909091,0.34090909090909094,17.545454545454547,37.63636363636363,0.18181818181818182,1.0,0.165,0.09090909090909091,0.18181818181818182,71.18181818181819,6.545454545454546,24.818181818181817,1.2727272727272727,1.9090909090909092,2.6363636363636362,3.1818181818181817,8.909090909090908,27.363636363636363,1.0,1.7272727272727273,0.5454545454545454,0.8181818181818182,Welterweight,-0.932850729649274,-1.0324486590128443,-0.447277596245682,-1.4153129315633508,-0.5343356464370862,-0.3085477718981073,-0.5231920307431205,0.007467835359529206,-0.9964677108949138,-0.23692163841258215,1.7930620818377128,0.5506711209568936,-0.7770483772456058,-0.16344845666879432,-1.090183751916771,-1.1330892805230983,-0.20877895620145243,-0.22314124553410375,-0.5367495259600508,-0.13903118499115352,-0.6228089201975872,-0.5410960536905821,-0.7258326090848548,-0.7393011173234616,BJJ,182.88,185.42,30.49,15.0,
